,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-29 15:15:50,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.9%,42.9%,49.1%
Value,2020-04-29 15:17:42,21,38,20,4066,76448,6197,49,26,2693,2684,7.4%,42.9%,49.1%
Value,2020-04-29 15:19:34,23,38,20,4983,76448,6159,51,20,2606,2582,12.1%,42.9%,49.1%
Value,2020-04-29 15:21:31,22,38,20,13695,76448,6281,46,25,2598,2583,8.8%,42.9%,49.1%
Value,2020-04-29 15:24:58,17,38,20,2951,52578,6207,55,29,2592,2573,7.4%,42.9%,49.1%
Value,2020-04-29 15:27:22,13,38,20,7418,52578,6223,41,20,2620,2608,6.8%,42.9%,49.1%
Value,2020-04-29 15:29:06,11,38,20,3358,52578,6227,50,20,2597,2581,10.6%,42.9%,49.1%
Value,2020-04-29 15:31:05,13,38,19,3106,52578,6076,42,20,2643,2628,7.7%,42.9%,49.1%
Value,2020-04-29 15:32:52,20,38,20,5002,52578,6115,59,18,2837,2818,8.9%,42.9%,49.1%
Value,2020-04-29 15:34:59,20,38,20,5849,52578,6015,77,22,2919,2875,10.5%,42.9%,49.1%
Value,2020-04-29 15:37:15,24,38,20,8242,52578,6054,90,43,2979,2952,10.6%,42.9%,49.1%
Value,2020-04-29 15:39:11,36,43,20,9569,52578,6236,77,35,2879,2865,16.0%,43.0%,50.0%
Value,2020-04-29 15:40:55,21,43,20,5226,52578,6257,70,35,2900,2882,8.0%,42.9%,50.0%
Value,2020-04-29 15:42:44,24,43,20,6386,52578,6284,53,25,2818,2802,9.8%,43.0%,50.0%
Value,2020-04-29 15:45:00,23,43,20,4618,52578,6338,59,23,2730,2706,8.5%,42.9%,50.0%
Value,2020-04-29 15:47:01,31,44,21,6778,52578,6289,96,33,2951,2902,9.5%,42.9%,50.0%
Value,2020-04-29 15:48:51,28,44,21,7268,52578,6344,65,31,2770,2748,6.7%,42.9%,50.0%
Value,2020-04-29 15:50:41,23,44,21,10443,52578,6623,70,35,2787,2767,7.2%,42.9%,50.0%
Value,2020-04-29 17:52:24,18,46,20,7245,39905,9575,103,33,2547,2491,9.1%,43.0%,49.2%
Value,2020-04-29 17:53:54,15,42,19,5474,39905,9583,96,23,2546,2485,11.3%,42.9%,49.2%
Value,2020-04-29 17:55:23,14,42,19,4572,39905,9522,92,23,2413,2359,5.7%,43.0%,49.2%
Value,2020-04-29 17:56:51,12,39,19,4720,39905,9542,93,15,2491,2429,8.2%,42.9%,49.2%
Value,2020-04-29 17:58:19,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.6%,42.9%,49.2%
Value,2020-04-29 17:59:50,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.7%,42.9%,49.2%
Value,2020-04-29 18:01:24,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.6%,43.3%,49.2%
Value,2020-04-29 18:02:58,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.6%,43.0%,49.2%
Value,2020-04-29 18:04:27,14,39,18,2430,39905,9315,83,13,2366,2310,6.8%,43.0%,49.2%
Value,2020-04-29 18:05:54,15,39,18,4766,39905,9357,63,10,2306,2263,7.5%,43.0%,49.2%
Value,2020-04-29 18:07:31,16,39,18,3520,39905,9374,46,13,2280,2257,7.5%,43.0%,49.2%
Value,2020-04-29 18:09:16,16,39,18,9372,39905,9412,47,13,2313,2289,7.4%,43.0%,49.2%
Value,2020-04-29 18:10:55,16,39,17,7353,39905,9552,43,13,2254,2231,8.5%,43.0%,50.1%
Value,2020-04-29 18:12:32,13,39,17,2031,39905,9456,33,8,2163,2145,6.7%,43.1%,50.1%
Value,2020-04-29 18:14:02,16,39,17,2936,39905,9307,34,10,2286,2267,10.0%,43.0%,50.1%
Value,2020-04-29 18:15:31,17,35,16,2403,39905,9199,43,11,2257,2240,6.1%,43.0%,50.1%
Value,2020-04-29 18:16:59,16,35,16,3657,39905,8960,41,13,2285,2267,7.4%,43.1%,50.1%
Value,2020-04-29 18:18:27,26,38,16,13344,39905,9014,43,41,2303,2312,9.8%,43.0%,50.1%
Value,2020-04-29 18:19:59,16,38,16,3631,39905,8711,38,38,2289,2297,9.2%,43.0%,49.2%
Value,2020-04-29 18:21:34,8,38,16,9613,39905,8738,47,34,2214,2218,8.8%,43.0%,49.2%
Value,2020-04-29 18:23:17,9,38,16,14678,55468,8699,41,20,2182,2176,6.6%,43.0%,49.2%
Value,2020-04-29 18:24:59,12,38,16,3425,55468,8480,34,19,2200,2194,6.9%,43.0%,49.2%
Value,2020-04-29 18:26:28,8,38,15,1290,55468,8108,23,19,2155,2161,7.5%,43.0%,49.2%
Value,2020-04-29 18:27:54,9,38,15,1881,55468,7690,26,21,2182,2184,6.2%,43.1%,49.2%
Value,2020-04-29 18:29:25,9,38,15,2410,55468,7530,26,17,2173,2169,6.3%,43.1%,49.2%
Value,2020-04-29 18:30:51,8,38,15,1267,55468,7052,28,10,2166,2158,5.9%,43.1%,49.2%
Value,2020-04-29 18:32:22,10,38,15,2167,55468,6856,24,9,2136,2129,7.0%,43.0%,49.2%
Value,2020-04-29 18:33:57,8,38,14,1678,55468,6373,28,15,2063,2058,7.8%,43.0%,49.2%
Value,2020-04-29 18:35:40,12,38,14,3420,55468,6192,24,17,2075,2070,10.0%,43.1%,50.1%
Value,2020-04-29 18:37:17,9,38,14,3734,55468,5939,29,22,2157,2157,12.1%,43.1%,50.1%
Value,2020-04-29 18:38:52,14,38,14,4130,55468,5418,24,23,2160,2163,8.9%,43.1%,50.1%
Value,2020-04-29 18:40:28,22,38,14,5215,55468,5333,31,23,2156,2159,11.1%,43.0%,49.2%
Value,2020-04-29 18:42:00,13,38,14,2305,55468,5095,22,19,2122,2125,7.7%,43.0%,49.2%
Value,2020-04-29 18:43:41,11,38,14,3655,55468,4937,24,18,2118,2118,6.6%,43.0%,49.2%
Value,2020-04-29 18:45:22,11,38,14,960,346746,5896,29,20,2030,2034,9.7%,43.0%,49.2%
Value,2020-04-29 18:46:53,9,38,14,5318,346746,5934,40,12,1962,1955,10.6%,43.0%,49.2%
Value,2020-04-29 18:48:48,8,38,13,3501,346746,5810,27,15,2121,2126,8.0%,43.0%,49.2%
Value,2020-04-29 18:50:17,12,38,13,12046,346746,6000,11,12,1838,1842,6.9%,43.0%,49.2%
Value,2020-04-29 18:51:44,11,38,13,2248,346746,5766,23,12,1873,1865,8.8%,43.0%,49.2%
Value,2020-04-29 18:53:12,8,38,13,10980,346746,5841,19,9,1846,1838,6.7%,43.0%,49.2%
Value,2020-04-29 18:54:43,9,38,13,1470,346746,5766,27,27,1860,1865,8.1%,43.0%,49.2%
Value,2020-04-29 18:56:13,6,38,13,2785,346746,5717,15,19,1749,1757,6.1%,43.0%,49.2%
Value,2020-04-29 18:57:43,12,38,13,2012,346746,5568,27,20,1854,1861,6.4%,43.0%,49.2%
Value,2020-04-29 18:59:11,8,38,12,1067,346746,5471,21,15,1816,1815,7.4%,43.0%,49.2%
Value,2020-04-29 19:00:37,7,38,12,12174,346746,5614,22,13,1812,1811,7.5%,42.9%,49.2%
Value,2020-04-29 19:02:06,12,38,12,1683,346746,5577,12,10,1747,1752,4.2%,42.9%,49.2%
Value,2020-04-29 19:03:36,9,38,12,1168,346746,5501,28,20,1932,1931,5.0%,42.9%,49.2%
Value,2020-04-29 19:05:08,11,38,12,10893,346746,5755,40,17,1899,1885,11.5%,42.9%,49.7%
Value,2020-04-29 19:06:47,10,38,12,1819,346746,5521,65,13,1928,1880,10.9%,42.9%,50.1%
Value,2020-04-29 19:08:22,8,38,11,1952,346746,5503,78,21,1836,1781,7.0%,42.9%,50.1%
Value,2020-04-29 19:09:50,7,38,11,2239,346746,5282,66,30,1809,1776,6.2%,42.9%,50.1%
Value,2020-04-29 19:11:28,6,38,11,977,346746,5239,78,28,1797,1757,7.7%,43.0%,49.2%
Value,2020-04-29 19:13:06,10,38,11,3771,346746,5252,65,19,1801,1759,5.8%,42.9%,49.2%
Value,2020-04-29 19:14:46,7,38,11,2121,346746,5161,62,14,1679,1634,6.9%,42.9%,49.2%
Value,2020-04-29 19:16:22,6,38,10,1128,346746,5139,80,20,1686,1635,5.5%,42.9%,49.2%
Value,2020-04-29 19:17:56,8,30,10,3087,346746,4961,72,22,1670,1629,6.6%,42.9%,49.2%
Value,2020-04-29 19:19:27,5,30,10,2668,346746,4933,73,14,1603,1553,5.1%,42.9%,49.2%
Value,2020-04-29 19:20:52,6,30,10,2787,346746,4772,70,12,1594,1542,4.8%,42.9%,49.2%
Value,2020-04-29 19:22:17,6,30,10,3434,346746,4587,81,11,1652,1586,4.5%,42.9%,49.2%
Value,2020-04-29 19:23:42,10,30,10,2293,346746,4338,76,22,1816,1771,8.5%,42.9%,49.2%
Value,2020-04-29 19:25:08,10,30,10,4717,346746,4414,79,17,1725,1672,6.3%,42.9%,49.2%
Value,2020-04-29 19:26:37,7,30,10,4074,346746,4411,69,15,1570,1519,6.2%,42.9%,49.2%
Value,2020-04-29 19:28:03,8,30,10,1041,346746,4376,70,16,1570,1523,6.2%,43.0%,49.2%
Value,2020-04-29 19:29:30,8,30,10,1090,346746,4366,70,13,1497,1448,9.2%,42.9%,49.2%
Value,2020-04-29 19:30:58,8,30,9,3191,346746,4439,70,10,1480,1425,4.5%,43.1%,49.2%
Value,2020-04-29 19:32:29,8,30,9,666,346746,4378,64,10,1488,1439,5.7%,42.9%,49.2%
Value,2020-04-29 19:34:02,8,30,9,6490,346746,4407,72,7,1446,1387,6.9%,42.9%,49.2%
Value,2020-04-29 19:35:56,7,30,9,8881,346746,4493,71,7,1460,1403,6.3%,42.9%,49.2%
Value,2020-04-29 19:38:02,10,30,9,1322,346746,4269,76,12,1536,1479,8.6%,42.9%,49.2%
Value,2020-04-29 19:40:07,8,30,9,271,346746,4122,71,10,1465,1408,4.8%,42.9%,49.2%
Value,2020-04-29 19:42:12,9,28,9,12008,364959,5248,85,14,1459,1391,4.1%,43.1%,50.1%
Value,2020-04-29 19:44:15,12,28,9,2300,364959,4378,80,21,1460,1409,9.5%,42.9%,50.1%
Value,2020-04-29 19:46:36,13,28,9,2983,364959,4351,100,23,1466,1402,5.5%,42.9%,50.1%
Value,2020-04-29 19:48:32,11,28,9,6355,364959,4477,91,20,1451,1393,8.1%,43.0%,50.1%
Value,2020-04-29 19:51:51,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.7%,42.9%,50.1%
Value,2020-04-29 19:55:51,12,34,9,12997,364959,4792,65,20,1344,1303,5.2%,43.1%,50.1%
Value,2020-04-29 20:00:06,9,34,10,1964,364959,4740,70,23,1316,1271,6.4%,42.9%,50.1%
Value,2020-04-29 20:02:18,13,34,10,10168,364959,4869,76,11,1279,1219,7.2%,42.9%,50.1%
Value,2020-04-29 20:04:37,10,34,10,7379,364959,4862,80,23,1376,1339,5.2%,43.0%,50.1%
Value,2020-04-29 20:07:27,11,34,10,3421,364959,4904,38,25,1295,1291,5.5%,42.9%,50.1%
Value,2020-04-29 20:09:42,11,34,10,2625,364959,4953,26,14,1239,1235,8.2%,42.9%,50.1%
Value,2020-04-29 20:12:46,13,34,10,3330,364959,5028,21,13,1242,1240,4.3%,43.0%,50.1%
Value,2020-04-29 20:15:46,9,34,10,1967,364959,5099,17,12,1287,1283,5.1%,42.9%,49.2%
Value,2020-04-29 20:19:54,10,34,11,2472,364959,5091,19,15,1259,1263,6.3%,42.9%,49.2%
Value,2020-04-29 20:22:48,13,34,11,826,364959,4966,16,11,1282,1279,6.1%,42.9%,49.2%
Value,2020-04-29 20:25:46,17,34,11,1283,364959,4886,24,28,1266,1276,6.4%,42.9%,49.3%
Value,2020-04-29 20:28:26,10,34,11,1463,364959,4891,15,16,1261,1268,8.1%,42.9%,49.2%
Value,2020-04-29 20:31:49,10,34,12,815,364959,4904,17,10,1162,1163,6.7%,42.9%,49.3%
Value,2020-04-29 20:35:36,14,34,12,1913,364959,4731,24,10,1265,1261,6.9%,42.9%,49.6%
Value,2020-04-29 20:39:37,14,34,12,2223,364959,4846,21,13,1267,1266,4.2%,42.9%,50.2%
Value,2020-04-29 20:45:43,14,34,13,3501,44921,3464,21,11,1251,1247,6.4%,41.7%,49.3%
Value,2020-04-29 20:50:24,Enabled,Forward,Off,Monitor,S600V,10.5.4-018 for Web,5.7%,42.9%,49.3%
Value,2020-04-29 20:55:34,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.5%,42.9%,49.3%
Value,2020-04-29 20:58:22,11,28,12,2537,47575,2596,23,10,1130,1125,8.3%,42.9%,49.3%
Value,2020-04-29 21:00:06,10,28,12,4443,47575,2685,23,13,1146,1142,7.0%,42.9%,49.3%
Value,2020-04-29 21:01:31,10,28,12,513,47575,2568,23,15,1176,1175,4.4%,42.9%,49.3%
Value,2020-04-29 21:03:04,9,28,12,2223,47575,2406,20,13,1127,1124,7.4%,42.9%,49.3%
Value,2020-04-29 21:04:36,8,28,12,218,47575,2285,18,9,1059,1052,7.3%,42.9%,49.3%
Value,2020-04-29 21:06:04,10,28,12,1770,47575,2209,39,9,1089,1064,5.9%,42.9%,49.3%
Value,2020-04-29 21:07:31,9,28,12,312,47575,2159,57,12,1156,1116,4.8%,42.9%,49.3%
Value,2020-04-29 21:08:57,10,28,12,563,47575,2087,67,10,1127,1074,4.9%,42.9%,49.3%
Value,2020-04-29 21:10:24,9,28,12,842,47575,2049,68,8,1064,1009,8.2%,42.9%,49.3%
Value,2020-04-29 21:11:51,9,28,11,550,47575,1948,80,10,1154,1100,5.3%,42.9%,50.2%
Value,2020-04-29 21:13:21,9,28,11,917,47575,1891,68,9,1110,1060,5.5%,42.9%,50.2%
Value,2020-04-29 21:15:06,8,28,11,610,47575,1807,69,7,1093,1042,7.3%,42.9%,50.2%
Value,2020-04-29 21:16:50,10,28,11,6156,47575,1772,74,5,1052,991,6.5%,42.9%,50.2%
Value,2020-04-29 22:35:41,2,24,5,230,33400,1139,24,12,751,741,4.7%,42.9%,49.3%
Value,2020-04-29 22:40:22,2,24,5,518,33400,1140,17,8,745,740,5.5%,42.9%,49.3%
Value,2020-04-29 22:44:53,3,24,5,441,33400,1083,21,8,715,703,3.7%,42.9%,49.3%
Value,2020-04-29 22:48:07,4,24,4,331,33400,1016,19,11,734,729,5.2%,42.9%,49.3%
Value,2020-04-29 22:51:12,5,21,4,5405,33400,1016,29,17,750,743,5.6%,42.9%,49.3%
Value,2020-04-29 22:54:51,3,20,3,215,33400,861,12,8,656,654,4.1%,42.9%,49.3%
Value,2020-04-29 22:58:14,7,17,4,974,107583,1460,14,12,703,705,4.5%,42.9%,49.3%
Value,2020-04-29 23:00:50,8,21,4,1586,107583,1437,55,7,722,706,9.9%,42.9%,49.3%
Value,2020-04-29 23:04:25,6,26,4,302,107583,1438,39,7,738,728,4.1%,42.9%,49.3%
Value,2020-04-29 23:08:53,6,26,4,3322,107583,1587,17,9,693,692,7.0%,42.9%,49.3%
Value,2020-04-29 23:13:22,7,26,4,686,107583,1552,23,12,700,696,4.4%,42.8%,49.3%
Value,2020-04-29 23:17:30,2,26,4,55,107583,1552,19,14,654,657,4.9%,42.8%,49.3%
Value,2020-04-29 23:21:35,7,26,4,102,107583,1538,10,4,633,634,5.4%,42.8%,49.3%
Value,2020-04-29 23:25:21,9,26,4,524,107583,1530,13,9,668,670,4.8%,42.8%,49.3%
Value,2020-04-29 23:28:34,7,26,5,204,107583,1480,11,8,630,630,6.9%,42.9%,49.3%
Value,2020-04-29 23:31:32,7,26,5,158,107583,1468,16,7,646,641,5.0%,42.8%,49.3%
Value,2020-04-29 23:34:36,9,26,5,618,107583,1435,19,11,655,653,6.3%,42.8%,49.3%
Value,2020-04-29 23:37:25,8,26,5,304,107583,1419,15,10,586,583,3.7%,42.8%,49.3%
Value,2020-04-29 23:40:00,7,26,6,126,107583,1414,9,4,600,598,4.2%,42.8%,49.3%
Value,2020-04-29 23:42:59,13,26,6,471,107583,1468,5,6,613,616,7.3%,42.8%,49.3%
Value,2020-04-29 23:46:04,8,26,6,1112,107583,1500,12,19,648,658,6.4%,42.8%,49.3%
Value,2020-04-29 23:49:06,7,26,6,418,107583,1459,11,8,601,600,5.6%,42.8%,49.3%
Value,2020-04-29 23:52:02,7,26,7,3895,107583,1421,13,10,569,571,6.7%,42.8%,49.3%
Value,2020-04-29 23:54:31,9,26,7,821,107583,1414,17,11,578,576,5.4%,42.8%,49.3%
Value,2020-04-29 23:56:49,10,26,7,868,48058,827,22,7,603,595,6.0%,42.8%,49.3%
Value,2020-04-29 23:59:35,7,26,7,442,48058,823,12,9,563,563,4.5%,42.9%,49.2%
